row_id,label,n_chars,n_words,n_subwords
ntf-10920,real,641,126,177
ntf-10921,real,199,43,63
ntf-10922,real,255,51,76
ntf-10923,real,282,59,82
ntf-10924,real,393,80,113
ntf-10925,real,838,183,245
ntf-10926,real,623,133,188
ntf-10927,real,354,75,106
ntf-10928,real,301,62,92
ntf-10929,real,581,122,183
ntf-10930,real,563,116,182
ntf-10931,real,877,188,276
ntf-10932,real,357,78,109
ntf-10933,real,808,169,223
ntf-10934,real,594,124,157
ntf-10935,real,748,154,215
ntf-10936,real,604,129,165
ntf-10937,real,1173,256,329
ntf-10938,real,634,141,182
ntf-10939,real,994,207,291
ntf-10940,real,253,51,74
ntf-10941,real,312,65,93
ntf-10942,real,286,64,81
ntf-10943,real,361,80,117
ntf-10944,real,888,157,265
ntf-10945,real,440,101,137
ntf-10946,real,709,141,203
ntf-10947,real,767,153,235
ntf-10948,real,518,113,164
ntf-10949,real,353,73,115
ntf-10950,real,376,73,114
ntf-10951,real,431,94,127
ntf-10952,real,224,43,72
ntf-10953,real,726,152,199
ntf-10954,real,425,91,129
ntf-10955,real,298,61,89
ntf-10956,real,413,95,117
ntf-10957,real,395,72,130
ntf-10958,real,619,124,186
ntf-10959,real,314,65,98
ntf-10960,real,254,51,78
ntf-10961,real,373,71,127
ntf-10962,real,313,69,88
ntf-10963,real,1017,210,264
ntf-10964,real,238,53,69
ntf-10965,real,988,212,267
ntf-10966,real,378,79,123
ntf-10967,real,287,59,85
ntf-10968,real,246,52,78
ntf-10969,real,791,162,216
ntf-10970,real,663,138,207
ntf-10971,real,609,125,179
ntf-10972,real,309,65,85
ntf-10973,real,291,63,78
ntf-10974,real,375,79,109
ntf-10975,real,302,63,84
ntf-10976,real,271,63,82
ntf-10977,real,305,63,95
ntf-10978,real,255,50,86
ntf-10979,real,191,37,65
ntf-10980,real,321,65,106
ntf-10981,real,186,37,58
ntf-10982,real,284,55,90
ntf-10983,real,303,59,100
ntf-10984,real,285,60,81
ntf-10985,real,296,60,90
ntf-10986,real,482,107,144
ntf-10987,real,436,94,127
ntf-10988,real,390,81,123
ntf-10989,real,319,68,94
ntf-10990,real,347,78,103
ntf-10991,real,766,152,221
ntf-10992,real,1117,231,297
ntf-10993,real,588,126,156
ntf-10994,real,282,62,79
ntf-10995,real,396,82,118
ntf-10996,real,359,81,110
ntf-10997,real,323,68,102
ntf-10998,real,637,131,171
ntf-10999,real,657,138,194
ntf-11000,real,344,75,103
ntf-11001,real,753,152,195
ntf-11002,real,397,90,134
ntf-11003,real,550,108,155
ntf-11004,real,1491,303,404
ntf-11005,real,207,44,63
ntf-11006,real,280,62,84
ntf-11007,real,394,91,116
ntf-11008,real,598,128,180
ntf-11009,real,692,148,213
ntf-11010,real,379,82,105
ntf-11011,real,412,90,119
ntf-11012,real,304,65,88
ntf-11013,real,815,167,252
ntf-11014,real,303,68,84
ntf-11015,real,345,72,106
ntf-11016,real,353,73,116
ntf-11017,real,226,46,71
ntf-11018,real,1400,282,404
ntf-11019,real,384,78,121
ntf-11020,real,449,100,137
ntf-11021,real,424,84,125
ntf-11022,real,222,47,74
ntf-11023,real,706,148,202
ntf-11024,real,477,104,147
ntf-11025,real,397,80,115
ntf-11026,real,351,77,93
ntf-11027,real,443,90,143
ntf-11028,real,315,70,94
ntf-11029,real,283,57,87
ntf-11030,real,272,53,79
ntf-11031,real,323,70,90
ntf-11032,real,411,88,115
ntf-11033,real,367,75,105
ntf-11034,real,333,74,107
ntf-11035,real,343,78,98
ntf-11036,real,289,61,85
ntf-11037,real,301,67,86
ntf-11038,real,766,155,207
ntf-11039,real,347,68,98
ntf-11040,real,368,82,110
ntf-11041,real,385,80,110
ntf-11042,real,367,82,115
ntf-11043,real,550,125,166
ntf-11044,real,366,79,98
ntf-11045,real,322,67,100
ntf-11046,real,348,73,99
ntf-11047,real,699,150,182
ntf-11048,real,674,138,190
ntf-11049,real,382,81,108
ntf-11050,real,359,82,95
ntf-11051,real,353,70,111
ntf-11052,real,260,47,77
ntf-11053,real,244,56,81
ntf-11054,real,658,139,187
ntf-11055,real,394,89,113
ntf-11056,real,271,60,78
ntf-11057,real,465,95,122
ntf-11058,real,872,173,244
ntf-11059,real,803,171,244
ntf-11060,real,402,87,118
ntf-11061,real,399,81,129
ntf-11062,real,758,158,217
ntf-11063,real,334,72,87
ntf-11064,real,276,58,93
ntf-11065,real,310,68,87
ntf-11066,real,360,74,101
ntf-11067,real,534,109,150
ntf-11068,real,284,61,91
ntf-11069,real,336,75,104
ntf-11070,real,275,58,83
ntf-11071,real,302,65,99
ntf-11072,real,776,164,213
ntf-11073,real,337,68,89
ntf-11074,real,831,169,262
ntf-11075,real,840,167,220
ntf-11076,real,503,110,154
ntf-11077,real,643,136,197
ntf-11078,real,1316,285,373
ntf-11079,real,1129,233,316
ntf-11080,real,393,77,122
ntf-11081,real,319,67,108
ntf-11082,real,396,75,127
ntf-11083,real,372,81,112
ntf-11084,real,389,79,110
ntf-11085,real,433,89,136
ntf-11086,real,412,90,124
ntf-11087,real,455,87,135
ntf-11088,real,350,69,110
ntf-11089,real,296,65,88
ntf-11090,real,253,53,93
ntf-11091,real,390,78,110
ntf-11092,real,870,186,259
ntf-11093,real,978,217,287
ntf-11094,real,275,59,86
ntf-11095,real,291,63,83
ntf-11096,real,308,67,95
ntf-11097,real,372,81,101
ntf-11098,real,817,172,234
ntf-11099,real,1135,242,324
ntf-11100,real,728,165,222
ntf-11101,real,233,50,70
ntf-11102,real,348,68,98
ntf-11103,real,354,76,104
ntf-11104,real,333,69,101
ntf-11105,real,489,103,144
ntf-11106,real,232,51,73
ntf-11107,real,331,74,92
ntf-11108,real,303,64,91
ntf-11109,real,512,112,149
ntf-11110,real,505,108,133
ntf-11111,real,301,65,86
ntf-11112,real,354,73,100
ntf-11113,real,277,57,88
ntf-11114,real,228,45,79
ntf-11115,real,1493,308,392
ntf-11116,real,317,71,95
ntf-11117,real,268,61,77
ntf-11118,real,373,72,101
ntf-11119,real,270,60,77
ntf-11120,real,1074,214,291
ntf-11121,real,382,80,116
ntf-11122,real,906,191,285
ntf-11123,real,259,54,78
ntf-11124,real,340,72,91
ntf-11125,real,416,90,128
ntf-11126,real,281,60,92
ntf-11127,real,742,161,200
ntf-11128,real,258,55,77
ntf-11129,real,318,69,91
ntf-11130,real,331,73,97
ntf-11131,real,354,71,98
ntf-11132,real,828,165,250
ntf-11133,real,795,166,219
ntf-11134,real,291,66,92
ntf-11135,real,285,62,90
ntf-11136,real,335,71,101
ntf-11137,real,329,71,103
ntf-11138,real,887,198,261
ntf-11139,real,318,68,90
ntf-11140,real,380,74,103
ntf-11141,real,415,93,132
ntf-11142,real,256,51,75
ntf-11143,real,342,72,100
ntf-11144,real,362,79,114
ntf-11145,real,319,70,108
ntf-11146,real,741,157,204
ntf-11147,real,972,217,297
ntf-11148,real,360,78,95
ntf-11149,real,338,66,94
ntf-11150,real,450,89,137
ntf-11151,real,199,44,62
ntf-11152,real,755,161,213
ntf-11153,real,585,119,172
ntf-11154,real,937,194,262
ntf-11155,real,485,102,139
ntf-11156,real,261,55,81
ntf-11157,real,308,62,85
ntf-11158,real,372,79,114
ntf-11159,real,461,100,124
ntf-11160,real,354,80,96
ntf-11161,real,249,53,81
ntf-11162,real,469,101,127
ntf-11163,real,476,98,149
ntf-11164,real,301,63,83
ntf-11165,real,318,66,103
ntf-11166,real,466,100,131
ntf-11167,real,538,116,185
ntf-11168,real,416,82,124
ntf-11169,real,224,50,68
ntf-11170,real,277,64,80
ntf-11171,real,312,66,91
ntf-11172,real,348,73,108
ntf-11173,real,792,167,228
ntf-11174,real,215,44,68
ntf-11175,real,711,152,189
ntf-11176,real,334,67,97
ntf-11177,real,295,64,88
ntf-11178,real,462,96,138
ntf-11179,real,688,151,181
ntf-11180,real,936,192,274
ntf-11181,real,625,130,171
ntf-11182,real,373,79,98
ntf-11183,real,442,91,114
ntf-11184,real,437,90,145
ntf-11185,real,275,61,77
ntf-11186,real,523,95,183
ntf-11187,real,662,139,204
ntf-11188,real,227,50,73
ntf-11189,real,609,121,182
ntf-11190,real,452,94,114
ntf-11191,real,629,127,179
ntf-11192,real,368,79,102
ntf-11193,real,639,132,181
ntf-11194,real,1025,222,272
ntf-11195,real,818,166,210
ntf-11196,real,974,207,264
ntf-11197,real,586,128,191
ntf-11198,real,480,100,157
ntf-11199,real,472,99,133
ntf-11200,real,576,121,149
ntf-11201,real,509,92,152
ntf-11202,real,518,107,172
ntf-11203,real,612,122,194
ntf-11204,real,326,72,97
ntf-11205,real,667,133,184
ntf-11206,real,450,91,133
ntf-11207,real,816,174,235
ntf-11208,real,422,84,117
ntf-11209,real,439,93,131
ntf-11210,real,357,79,118
ntf-11211,real,626,124,171
ntf-11212,real,254,50,82
ntf-11213,real,238,52,74
ntf-11214,real,464,101,123
ntf-11215,real,961,199,265
ntf-11216,real,255,56,70
ntf-11217,real,284,60,80
ntf-11218,real,541,113,155
ntf-11219,real,952,194,280
ntf-11220,real,893,183,266
ntf-11221,real,623,125,177
ntf-11222,real,830,172,232
ntf-11223,real,273,54,88
ntf-11224,real,558,113,156
ntf-11225,real,682,159,190
ntf-11226,real,678,130,225
ntf-11227,real,608,123,176
ntf-11228,real,238,47,66
ntf-11229,real,838,175,228
ntf-11230,real,578,118,152
ntf-11231,real,668,142,178
ntf-11232,real,542,110,136
ntf-11233,real,636,130,197
ntf-11234,real,288,58,66
ntf-11235,real,1098,217,313
ntf-11236,real,823,173,230
ntf-11237,real,527,112,148
ntf-11238,real,593,124,195
ntf-11239,real,879,179,266
ntf-11240,real,279,57,85
ntf-11241,real,370,83,110
ntf-11242,real,360,78,113
ntf-11243,real,397,77,126
ntf-11244,real,857,190,248
ntf-11245,real,681,156,194
ntf-11246,real,679,146,190
ntf-11247,real,772,162,224
ntf-11248,real,691,144,200
ntf-11249,real,545,120,163
ntf-11250,real,527,102,144
ntf-11251,real,715,160,187
ntf-11252,real,712,154,208
ntf-11253,real,679,136,211
ntf-11254,real,322,70,86
ntf-11255,real,487,94,159
ntf-11256,real,778,153,222
ntf-11257,real,816,178,237
ntf-11258,real,672,138,211
ntf-11259,real,770,170,213
ntf-11260,real,731,145,219
ntf-11261,real,437,93,133
ntf-11262,real,757,151,204
ntf-11263,real,537,109,164
ntf-11264,real,849,186,255
ntf-11265,real,990,208,279
ntf-11266,real,771,152,232
ntf-11267,real,312,70,102
ntf-11268,real,610,132,173
ntf-11269,real,671,133,197
ntf-11270,real,678,130,181
ntf-11271,real,869,167,255
ntf-11272,real,814,168,238
ntf-11273,real,436,90,116
ntf-11274,real,239,39,75
ntf-11275,real,868,194,226
ntf-11276,real,1104,218,316
ntf-11277,real,263,53,80
ntf-11278,real,637,131,175
ntf-11279,real,434,88,131
ntf-11280,real,526,114,169
ntf-11281,real,354,80,108
ntf-11282,real,603,127,185
ntf-11283,real,604,129,162
ntf-11284,real,492,97,158
ntf-11285,real,506,112,146
ntf-11286,real,402,87,103
ntf-11287,real,723,152,218
ntf-11288,real,673,137,204
ntf-11289,real,338,77,100
ntf-11290,real,319,54,108
ntf-11291,real,1091,228,362
ntf-11292,real,338,68,97
ntf-11293,real,311,64,96
ntf-11294,real,507,104,141
ntf-11295,real,325,69,103
ntf-11296,real,944,165,284
ntf-11297,real,446,96,141
ntf-11298,real,308,66,95
ntf-11299,real,291,58,88
ntf-11300,real,332,71,96
ntf-11301,real,976,217,268
ntf-11302,real,800,169,225
ntf-11303,real,520,108,148
ntf-11304,real,491,103,128
ntf-11305,real,304,63,86
ntf-11306,real,813,166,250
ntf-11307,real,664,141,207
ntf-11308,real,893,182,287
ntf-11309,real,751,156,242
ntf-11310,real,1207,262,338
ntf-11311,real,241,49,72
ntf-11312,real,482,104,141
ntf-11313,real,993,200,282
ntf-11314,real,260,47,80
ntf-11315,real,815,182,233
ntf-11316,real,1082,233,304
ntf-11317,real,699,136,203
ntf-11318,real,1099,235,327
ntf-11319,real,1042,208,312
ntf-11320,real,696,146,226
ntf-11321,real,947,189,252
ntf-11322,real,380,82,110
ntf-11323,real,380,83,108
ntf-11324,real,415,80,118
ntf-11325,real,689,137,195
ntf-11326,real,374,70,128
ntf-11327,real,361,75,109
ntf-11328,real,565,116,161
ntf-11329,real,780,164,251
ntf-11330,real,509,112,126
ntf-11331,real,862,173,246
ntf-11332,real,687,140,211
ntf-11333,real,781,159,206
ntf-11334,real,578,117,150
ntf-11335,real,364,76,113
ntf-11336,real,480,103,150
ntf-11337,real,481,106,136
ntf-11338,real,247,53,66
ntf-11339,real,249,51,74
ntf-11340,real,296,67,80
ntf-11341,real,293,68,87
ntf-11342,real,541,120,142
ntf-11343,real,490,103,143
ntf-11344,real,490,95,155
ntf-11345,real,527,111,150
ntf-11346,real,963,192,297
ntf-11347,real,874,182,248
ntf-11348,real,504,102,159
ntf-11349,real,760,159,230
ntf-11350,real,658,136,188
ntf-11351,real,475,104,130
ntf-11352,real,577,126,176
ntf-11353,real,507,103,148
ntf-11354,real,267,55,67
ntf-11355,real,382,83,111
ntf-11356,real,1196,255,361
ntf-11357,real,780,162,209
ntf-11358,real,199,42,60
ntf-11359,real,894,178,275
ntf-11360,real,358,79,116
ntf-11361,real,611,127,182
ntf-11362,real,336,75,100
ntf-11363,real,621,132,180
ntf-11364,real,628,134,178
ntf-11365,real,997,217,266
ntf-11366,real,961,214,270
ntf-11367,real,502,105,152
ntf-11368,real,318,72,92
ntf-11369,real,1320,295,404
ntf-11370,real,858,176,245
ntf-11371,real,852,185,252
ntf-11372,real,924,182,280
ntf-11373,real,1022,225,276
ntf-11374,real,901,204,273
ntf-11375,real,206,44,67
ntf-11376,real,285,60,77
ntf-11377,real,882,181,243
ntf-11378,real,271,58,78
ntf-11379,real,734,151,229
ntf-11380,real,434,94,114
ntf-11381,real,237,48,77
ntf-11382,real,417,87,118
ntf-11383,real,308,62,93
ntf-11384,real,326,71,90
ntf-11385,real,285,62,84
ntf-11386,real,290,53,84
ntf-11387,real,866,191,238
ntf-11388,real,733,146,209
ntf-11389,real,397,82,103
ntf-11390,real,451,87,127
ntf-11391,real,212,43,64
ntf-11392,real,498,105,147
ntf-11393,real,503,105,157
ntf-11394,real,836,172,236
ntf-11395,real,340,74,92
ntf-11396,real,284,59,90
ntf-11397,real,303,68,84
ntf-11398,real,414,78,121
ntf-11399,real,494,115,143
ntf-11400,real,241,53,71
ntf-11401,real,243,49,74
ntf-11402,real,251,53,79
ntf-11403,real,1172,248,332
ntf-11404,real,1096,226,292
ntf-11405,real,384,89,106
ntf-11406,real,371,85,102
ntf-11407,real,604,135,164
ntf-11408,real,553,122,154
ntf-11409,real,329,67,111
ntf-11410,real,395,87,118
ntf-11411,real,433,100,126
ntf-11412,real,704,151,201
ntf-11413,real,622,139,170
ntf-11414,real,414,86,127
ntf-11415,real,622,145,170
ntf-11416,real,906,194,264
ntf-11417,real,418,90,109
ntf-11418,real,207,44,64
ntf-11419,real,325,77,96
ntf-11420,real,515,111,144
ntf-11421,real,559,119,171
ntf-11422,real,251,50,69
ntf-11423,real,359,76,96
ntf-11424,real,397,85,127
ntf-11425,real,943,205,270
ntf-11426,real,504,109,141
ntf-11427,real,425,88,131
ntf-11428,real,746,150,232
ntf-11429,real,297,65,84
ntf-11430,real,387,88,99
ntf-11431,real,640,142,179
ntf-11432,real,613,135,172
ntf-11433,real,388,83,126
ntf-11434,real,605,120,176
ntf-11435,real,633,132,204
ntf-11436,real,1016,218,286
ntf-11437,real,841,167,248
ntf-11438,fake,916,195,267
ntf-11439,fake,880,186,258
ntf-11440,fake,559,114,136
ntf-11441,fake,629,127,189
ntf-11442,fake,824,183,239
ntf-11443,fake,627,127,171
ntf-11444,fake,757,160,232
ntf-11445,fake,731,156,230
ntf-11446,fake,878,175,266
ntf-11447,fake,427,88,116
ntf-11448,fake,725,155,217
ntf-11449,fake,900,198,260
ntf-11450,fake,1283,265,330
ntf-11451,fake,706,147,226
ntf-11452,fake,656,133,169
ntf-11453,fake,1374,269,384
ntf-11454,fake,1074,211,265
ntf-11455,fake,1374,284,420
ntf-11456,fake,1335,263,392
ntf-11457,fake,799,169,253
ntf-11458,fake,877,192,273
ntf-11459,fake,808,157,218
ntf-11460,fake,190,39,60
ntf-11461,fake,1073,213,309
ntf-11462,fake,874,170,265
ntf-11463,fake,661,139,211
ntf-11464,fake,473,96,129
ntf-11465,fake,574,125,160
ntf-11466,fake,299,70,92
ntf-11467,fake,1155,241,321
ntf-11468,fake,725,154,194
ntf-11469,fake,331,67,93
ntf-11470,fake,953,200,268
ntf-11471,fake,737,146,217
ntf-11472,fake,663,142,188
ntf-11473,fake,853,168,266
ntf-11474,fake,336,60,106
ntf-11475,fake,741,160,201
ntf-11476,fake,328,70,100
ntf-11477,fake,1066,225,332
ntf-11478,fake,832,167,245
ntf-11479,fake,729,145,223
ntf-11480,fake,441,79,141
ntf-11481,fake,241,47,72
ntf-11482,fake,702,142,199
ntf-11483,fake,272,58,73
ntf-11484,fake,1050,218,311
ntf-11485,fake,616,123,181
ntf-11486,fake,586,123,179
ntf-11487,fake,998,192,306
ntf-11488,fake,701,148,212
ntf-11489,fake,853,168,256
ntf-11490,fake,388,82,112
ntf-11491,fake,450,92,140
ntf-11492,fake,411,83,121
ntf-11493,fake,1210,253,340
ntf-11494,fake,878,169,236
ntf-11495,fake,287,57,91
ntf-11496,fake,1106,225,352
ntf-11497,fake,657,137,209
ntf-11498,fake,1003,208,317
ntf-11499,fake,623,129,187
ntf-11500,fake,495,106,136
ntf-11501,fake,892,184,281
ntf-11502,fake,876,169,286
ntf-11503,fake,831,166,248
ntf-11504,fake,618,120,166
ntf-11505,fake,907,189,283
ntf-11506,fake,666,139,209
ntf-11507,fake,674,123,229
ntf-11508,fake,817,168,248
ntf-11509,fake,598,131,192
ntf-11510,fake,780,153,241
ntf-11511,fake,630,102,190
ntf-11512,fake,754,149,212
ntf-11513,fake,1021,201,300
ntf-11514,fake,348,70,96
ntf-11515,fake,652,127,174
ntf-11516,fake,935,189,292
ntf-11517,fake,410,86,117
ntf-11518,fake,746,153,226
ntf-11519,fake,272,59,83
ntf-11520,fake,1015,198,262
ntf-11521,fake,830,150,301
ntf-11522,fake,365,77,112
ntf-11523,fake,316,67,99
ntf-11524,fake,864,174,259
ntf-11525,fake,869,180,272
ntf-11526,fake,899,159,307
ntf-11527,fake,978,208,265
ntf-11528,fake,1153,221,354
ntf-11529,fake,284,55,89
ntf-11530,fake,269,55,77
ntf-11531,fake,426,85,115
ntf-11532,fake,736,155,199
ntf-11533,fake,849,167,258
ntf-11534,fake,807,166,257
ntf-11535,fake,927,192,261
ntf-11536,fake,673,144,185
ntf-11537,fake,865,167,295
ntf-11538,fake,743,156,205
ntf-11539,fake,1057,219,278
ntf-11540,fake,958,194,295
ntf-11541,fake,964,198,278
ntf-11542,fake,898,176,267
ntf-11543,fake,919,186,293
ntf-11544,fake,761,159,228
ntf-11545,fake,872,173,293
ntf-11546,fake,270,57,77
ntf-11547,fake,340,64,100
ntf-11548,fake,180,38,57
ntf-11549,fake,575,119,149
ntf-11550,fake,416,81,130
ntf-11551,fake,209,38,65
ntf-11552,fake,254,52,74
ntf-11553,fake,822,166,253
ntf-11554,fake,297,54,88
ntf-11555,fake,636,128,194
ntf-11556,fake,826,163,249
ntf-11557,fake,1191,250,329
ntf-11558,fake,989,191,316
ntf-11559,fake,804,167,230
ntf-11560,fake,686,143,197
ntf-11561,fake,432,83,127
ntf-11562,fake,604,130,157
ntf-11563,fake,652,143,179
ntf-11564,fake,321,62,96
ntf-11565,fake,381,75,116
ntf-11566,fake,335,71,100
ntf-11567,fake,311,64,99
ntf-11568,fake,515,97,182
ntf-11569,fake,590,113,190
ntf-11570,fake,581,118,182
ntf-11571,fake,290,58,87
ntf-11572,fake,896,181,236
ntf-11573,fake,930,194,271
ntf-11574,fake,892,180,273
ntf-11575,fake,963,201,284
ntf-11576,fake,315,62,98
ntf-11577,fake,625,118,165
ntf-11578,fake,315,64,89
ntf-11579,fake,222,42,59
ntf-11580,fake,897,175,282
ntf-11581,fake,291,53,87
ntf-11582,fake,480,101,140
ntf-11583,fake,541,111,167
ntf-11584,fake,1083,209,322
ntf-11585,fake,697,140,191
ntf-11586,fake,938,187,289
ntf-11587,fake,823,167,264
ntf-11588,fake,1249,274,376
ntf-11589,fake,771,171,238
ntf-11590,fake,340,64,93
ntf-11591,fake,667,135,178
ntf-11592,fake,752,146,203
ntf-11593,fake,386,84,99
ntf-11594,fake,639,133,178
ntf-11595,fake,761,150,249
ntf-11596,fake,520,115,157
ntf-11597,fake,1061,219,326
ntf-11598,fake,990,203,294
ntf-11599,fake,412,87,106
ntf-11600,fake,461,93,130
ntf-11601,fake,358,78,105
ntf-11602,fake,269,63,84
ntf-11603,fake,697,144,195
ntf-11604,fake,306,53,105
ntf-11605,fake,1081,214,315
ntf-11606,fake,672,128,195
ntf-11607,fake,639,142,192
ntf-11608,fake,1190,239,349
ntf-11609,fake,643,138,184
ntf-11610,fake,668,143,186
ntf-11611,fake,337,67,94
ntf-11612,fake,278,60,80
ntf-11613,fake,656,130,206
ntf-11614,fake,1062,213,276
ntf-11615,fake,299,61,91
ntf-11616,fake,511,95,147
ntf-11617,fake,801,176,245
ntf-11618,fake,702,145,206
ntf-11619,fake,949,189,283
ntf-11620,fake,850,175,259
ntf-11621,fake,544,109,154
ntf-11622,fake,679,141,186
ntf-11623,fake,608,121,202
ntf-11624,fake,579,112,168
ntf-11625,fake,578,116,187
ntf-11626,fake,740,151,214
ntf-11627,fake,626,137,162
ntf-11628,fake,583,119,161
ntf-11629,fake,751,152,242
ntf-11630,fake,301,67,98
ntf-11631,fake,799,157,242
ntf-11632,fake,714,140,233
ntf-11633,fake,1088,236,313
ntf-11634,fake,394,82,116
ntf-11635,fake,601,131,174
ntf-11636,fake,542,111,153
ntf-11637,fake,905,196,271
ntf-11638,fake,473,99,147
ntf-11639,fake,456,84,135
ntf-11640,fake,432,81,138
ntf-11641,fake,847,177,270
ntf-11642,fake,847,169,245
ntf-11643,fake,562,106,145
ntf-11644,fake,301,66,86
ntf-11645,fake,821,170,235
ntf-11646,fake,683,130,191
ntf-11647,fake,282,58,92
ntf-11648,fake,609,128,192
ntf-11649,fake,587,125,184
ntf-11650,fake,749,157,225
ntf-11651,fake,440,94,135
ntf-11652,fake,771,169,231
ntf-11653,fake,668,143,191
ntf-11654,fake,752,154,228
ntf-11655,fake,644,132,195
ntf-11656,fake,844,164,220
ntf-11657,fake,306,58,91
ntf-11658,fake,1242,257,324
ntf-11659,fake,584,123,189
ntf-11660,fake,561,115,173
ntf-11661,fake,659,136,197
ntf-11662,fake,431,94,113
ntf-11663,fake,798,157,245
ntf-11664,fake,632,135,188
ntf-11665,fake,686,141,211
ntf-11666,fake,890,189,248
ntf-11667,fake,557,113,152
ntf-11668,fake,632,142,191
ntf-11669,fake,705,157,192
ntf-11670,fake,907,192,285
ntf-11671,fake,265,48,70
ntf-11672,fake,713,148,208
ntf-11673,fake,768,175,229
ntf-11674,fake,649,137,193
ntf-11675,fake,587,127,177
ntf-11676,fake,475,99,127
ntf-11677,fake,611,129,180
ntf-11678,fake,627,134,206
ntf-11679,fake,638,136,189
ntf-11680,fake,657,146,196
ntf-11681,fake,742,148,227
ntf-11682,fake,985,209,274
ntf-11683,fake,458,100,130
ntf-11684,fake,498,91,166
ntf-11685,fake,638,137,190
ntf-11686,fake,485,108,133
ntf-11687,fake,417,83,140
ntf-11688,fake,850,181,258
ntf-11689,fake,276,56,89
ntf-11690,fake,689,144,219
ntf-11691,fake,2280,459,629
ntf-11692,fake,712,154,221
ntf-11693,fake,643,136,178
ntf-11694,fake,425,91,110
ntf-11695,fake,960,192,302
ntf-11696,fake,370,75,99
ntf-11697,fake,923,181,269
ntf-11698,fake,997,207,287
ntf-11699,fake,833,177,242
ntf-11700,fake,832,164,233
ntf-11701,fake,770,171,221
ntf-11702,fake,975,198,310
ntf-11703,fake,668,137,214
ntf-11704,fake,787,159,243
ntf-11705,fake,546,116,146
ntf-11706,fake,519,98,146
ntf-11707,fake,773,170,223
ntf-11708,fake,604,125,188
ntf-11709,fake,423,87,108
ntf-11710,fake,871,182,269
ntf-11711,fake,666,126,185
ntf-11712,fake,773,162,230
ntf-11713,fake,786,160,220
ntf-11714,fake,636,132,200
ntf-11715,fake,472,100,131
ntf-11716,fake,703,142,208
ntf-11717,fake,1079,230,292
ntf-11718,fake,638,131,194
ntf-11719,fake,213,43,67
ntf-11720,fake,665,128,190
ntf-11721,fake,622,133,196
ntf-11722,fake,773,163,225
ntf-11723,fake,627,136,183
ntf-11724,fake,653,132,160
ntf-11725,fake,544,109,176
ntf-11726,fake,610,129,186
ntf-11727,fake,641,123,210
ntf-11728,fake,771,159,222
ntf-11729,fake,688,148,212
ntf-11730,fake,706,139,212
ntf-11731,fake,571,113,166
ntf-11732,fake,659,119,211
ntf-11733,fake,659,136,209
ntf-11734,fake,979,185,252
ntf-11735,fake,673,144,193
ntf-11736,fake,736,157,227
ntf-11737,fake,766,129,229
ntf-11738,fake,670,134,227
ntf-11739,fake,692,142,203
ntf-11740,fake,551,115,167
ntf-11741,fake,636,128,208
ntf-11742,fake,416,81,103
ntf-11743,fake,674,140,186
ntf-11744,fake,498,99,159
ntf-11745,fake,913,196,250
ntf-11746,fake,624,122,178
ntf-11747,fake,779,167,242
ntf-11748,fake,802,169,240
ntf-11749,fake,478,103,145
ntf-11750,fake,1231,247,361
ntf-11751,fake,559,120,163
ntf-11752,fake,505,105,143
ntf-11753,fake,560,118,170
ntf-11754,fake,285,62,78
ntf-11755,fake,539,111,170
ntf-11756,fake,618,131,195
ntf-11757,fake,612,128,191
ntf-11758,fake,411,81,131
ntf-11759,fake,749,148,228
ntf-11760,fake,395,79,110
ntf-11761,fake,705,149,202
ntf-11762,fake,783,168,232
ntf-11763,fake,1063,219,297
ntf-11764,fake,1083,229,275
ntf-11765,fake,651,133,197
ntf-11766,fake,401,84,113
ntf-11767,fake,646,135,194
ntf-11768,fake,998,208,287
ntf-11769,fake,776,161,229
ntf-11770,fake,435,91,127
ntf-11771,fake,587,131,174
ntf-11772,fake,494,92,131
ntf-11773,fake,692,144,186
ntf-11774,fake,594,120,184
ntf-11775,fake,1060,230,328
ntf-11776,fake,574,113,175
ntf-11777,fake,930,177,244
ntf-11778,fake,215,43,57
ntf-11779,fake,358,72,107
ntf-11780,fake,720,142,236
ntf-11781,fake,471,95,121
ntf-11782,fake,613,121,176
ntf-11783,fake,940,188,259
ntf-11784,fake,769,157,231
ntf-11785,fake,720,151,211
ntf-11786,fake,1268,263,358
ntf-11787,fake,1164,220,352
ntf-11788,fake,1389,298,389
ntf-11789,fake,609,131,195
ntf-11790,fake,698,151,201
ntf-11791,fake,593,121,179
ntf-11792,fake,513,107,149
ntf-11793,fake,713,145,231
ntf-11794,fake,1206,244,342
ntf-11795,fake,1160,244,309
ntf-11796,fake,267,57,80
ntf-11797,fake,732,155,215
ntf-11798,fake,520,107,168
ntf-11799,fake,659,134,204
ntf-11800,fake,775,161,248
ntf-11801,fake,625,130,185
ntf-11802,fake,594,129,176
ntf-11803,fake,640,129,188
ntf-11804,fake,527,110,155
ntf-11805,fake,787,172,219
ntf-11806,fake,1242,253,392
ntf-11807,fake,939,168,280
ntf-11808,fake,888,182,284
ntf-11809,fake,707,141,226
ntf-11810,fake,417,88,119
ntf-11811,fake,1222,251,349
ntf-11812,fake,1081,218,342
ntf-11813,fake,275,61,86
ntf-11814,fake,374,78,108
ntf-11815,fake,668,144,213
ntf-11816,fake,873,174,253
ntf-11817,fake,485,103,154
ntf-11818,fake,698,142,215
ntf-11819,fake,508,105,142
ntf-11820,fake,918,190,276
ntf-11821,fake,709,145,217
