row_id,label,n_chars,n_words,n_subwords
axg-07937,real,177,38,46
axg-07938,real,122,22,34
axg-07939,real,208,43,55
axg-07940,real,220,47,58
axg-07941,real,176,36,58
axg-07942,real,126,26,35
axg-07943,real,162,34,49
axg-07944,real,220,45,59
axg-07945,real,207,43,56
axg-07946,real,118,29,34
axg-07947,real,116,28,37
axg-07948,real,131,27,42
axg-07949,real,251,52,78
axg-07950,real,142,29,39
axg-07951,real,166,35,44
axg-07952,real,213,44,58
axg-07953,real,102,24,29
axg-07954,real,203,44,54
axg-07955,real,123,26,42
axg-07956,real,273,61,78
axg-07957,real,155,32,45
axg-07958,real,146,33,43
axg-07959,real,183,35,48
axg-07960,real,126,25,27
axg-07961,real,114,24,34
axg-07962,real,135,28,40
axg-07963,real,217,50,56
axg-07964,real,143,27,46
axg-07965,real,210,41,70
axg-07966,real,194,38,65
axg-07967,real,240,49,81
axg-07968,real,163,39,48
axg-07969,real,165,36,50
axg-07970,real,142,30,45
axg-07971,real,185,41,55
axg-07972,real,103,20,37
axg-07973,real,195,42,66
axg-07974,real,118,24,36
axg-07975,real,168,36,58
axg-07976,real,152,32,39
axg-07977,real,145,33,41
axg-07978,real,118,24,31
axg-07979,real,223,47,65
axg-07980,real,111,23,34
axg-07981,real,172,37,53
axg-07982,real,224,50,68
axg-07983,real,170,38,54
axg-07984,real,98,21,30
axg-07985,real,218,49,59
axg-07986,real,218,44,69
axg-07987,real,143,29,39
axg-07988,real,174,34,52
axg-07989,real,177,36,52
axg-07990,real,161,34,47
axg-07991,real,241,52,65
axg-07992,real,109,23,33
axg-07993,real,120,22,36
axg-07994,real,270,57,81
axg-07995,real,160,35,46
axg-07996,real,148,31,37
axg-07997,real,87,18,25
axg-07998,real,275,60,74
axg-07999,real,261,55,70
axg-08000,real,197,37,59
axg-08001,real,175,39,52
axg-08002,real,92,22,25
axg-08003,real,101,23,30
axg-08004,real,158,34,44
axg-08005,real,220,41,51
axg-08006,real,239,51,63
axg-08007,real,165,36,45
axg-08008,real,159,36,44
axg-08009,real,240,51,67
axg-08010,real,194,40,53
axg-08011,real,121,25,35
axg-08012,real,94,22,30
axg-08013,real,99,22,29
axg-08014,real,132,28,47
axg-08015,real,73,15,24
axg-08016,real,126,27,38
axg-08017,real,114,25,35
axg-08018,real,108,22,29
axg-08019,real,141,30,37
axg-08020,real,257,55,70
axg-08021,real,192,41,54
axg-08022,real,155,30,49
axg-08023,real,231,48,59
axg-08024,real,118,24,33
axg-08025,real,203,44,60
axg-08026,real,234,49,67
axg-08027,real,239,45,67
axg-08028,real,76,17,24
axg-08029,real,268,57,71
axg-08030,real,151,30,42
axg-08031,real,136,29,41
axg-08032,real,178,35,50
axg-08033,real,125,25,33
axg-08034,real,269,57,69
axg-08035,real,165,36,50
axg-08036,real,147,33,41
axg-08037,real,173,38,54
axg-08038,real,99,22,28
axg-08039,real,240,53,83
axg-08040,real,226,46,63
axg-08041,real,88,19,24
axg-08042,real,218,45,57
axg-08043,real,171,37,56
axg-08044,real,112,22,27
axg-08045,real,266,55,74
axg-08046,real,141,29,48
axg-08047,real,83,16,24
axg-08048,real,165,35,48
axg-08049,real,223,44,58
axg-08050,real,170,38,57
axg-08051,real,191,42,52
axg-08052,real,186,40,62
axg-08053,real,128,29,34
axg-08054,real,188,39,52
axg-08055,real,207,47,60
axg-08056,real,223,50,65
axg-08057,real,171,36,49
axg-08058,real,205,43,52
axg-08059,real,193,41,59
axg-08060,real,59,13,19
axg-08061,real,201,40,62
axg-08062,real,211,48,60
axg-08063,real,170,34,45
axg-08064,real,71,16,19
axg-08065,real,134,27,38
axg-08066,real,257,53,70
axg-08067,real,176,39,47
axg-08068,real,127,26,36
axg-08069,real,175,38,41
axg-08070,real,148,30,41
axg-08071,real,168,37,41
axg-08072,real,237,51,64
axg-08073,real,147,28,46
axg-08074,real,157,36,51
axg-08075,real,127,22,39
axg-08076,real,209,47,60
axg-08077,real,177,39,47
axg-08078,real,136,29,38
axg-08079,real,113,25,36
axg-08080,real,78,15,23
axg-08081,real,144,33,51
axg-08082,real,223,46,57
axg-08083,real,110,26,38
axg-08084,real,119,25,39
axg-08085,real,127,25,41
axg-08086,real,205,40,48
axg-08087,real,131,28,39
axg-08088,real,190,40,51
axg-08089,real,184,42,51
axg-08090,real,160,32,44
axg-08091,real,107,24,31
axg-08092,real,91,19,24
axg-08093,real,104,20,30
axg-08094,real,246,52,71
axg-08095,real,105,25,33
axg-08096,real,242,50,63
axg-08097,real,255,49,62
axg-08098,real,143,31,41
axg-08099,real,214,48,66
axg-08100,real,85,19,23
axg-08101,real,130,28,34
axg-08102,real,144,31,38
axg-08103,real,115,26,35
axg-08104,real,133,26,36
axg-08105,real,275,57,80
axg-08106,real,233,46,65
axg-08107,real,225,46,63
axg-08108,real,178,37,60
axg-08109,real,100,22,26
axg-08110,real,169,37,46
axg-08111,real,189,42,57
axg-08112,real,166,34,49
axg-08113,real,105,21,26
axg-08114,real,165,37,49
axg-08115,real,138,30,36
axg-08116,real,175,37,48
axg-08117,real,210,43,56
axg-08118,real,102,21,27
axg-08119,real,169,36,47
axg-08120,real,194,40,58
axg-08121,real,209,45,56
axg-08122,real,230,48,58
axg-08123,real,238,48,64
axg-08124,real,288,62,77
axg-08125,real,197,41,57
axg-08126,real,156,34,51
axg-08127,real,249,51,69
axg-08128,real,215,47,57
axg-08129,real,247,49,71
axg-08130,real,167,35,45
axg-08131,real,230,49,66
axg-08132,real,147,30,47
axg-08133,real,153,32,49
axg-08134,real,167,35,59
axg-08135,real,89,19,26
axg-08136,real,206,43,59
axg-08137,real,120,22,30
axg-08138,real,41,9,13
axg-08139,real,181,38,52
axg-08140,real,177,34,58
axg-08141,real,164,35,49
axg-08142,real,117,22,41
axg-08143,real,114,23,33
axg-08144,real,217,45,69
axg-08145,real,49,11,16
axg-08146,real,152,32,42
axg-08147,real,196,42,57
axg-08148,real,132,29,42
axg-08149,real,155,31,39
axg-08150,real,148,29,44
axg-08151,real,228,50,62
axg-08152,real,116,26,33
axg-08153,real,93,21,30
axg-08154,real,182,40,55
axg-08155,real,159,37,47
axg-08156,real,140,34,39
axg-08157,real,252,58,81
axg-08158,real,233,46,76
axg-08159,real,157,32,43
axg-08160,real,113,26,31
axg-08161,real,54,10,15
axg-08162,real,233,52,68
axg-08163,real,145,33,38
axg-08164,real,210,46,55
axg-08165,real,207,47,52
axg-08166,real,262,53,73
axg-08167,real,155,36,46
axg-08168,real,219,47,63
axg-08169,real,160,36,44
axg-08170,real,96,20,36
axg-08171,real,208,43,55
axg-08172,real,81,18,23
axg-08173,real,161,36,53
axg-08174,real,230,51,63
axg-08175,real,194,38,57
axg-08176,real,257,53,66
axg-08177,real,218,47,60
axg-08178,real,111,23,35
axg-08179,real,82,17,24
axg-08180,real,241,56,70
axg-08181,real,194,39,62
axg-08182,real,173,39,55
axg-08183,real,146,30,40
axg-08184,real,206,44,59
axg-08185,real,216,42,61
axg-08186,real,243,53,70
axg-08187,real,120,24,35
axg-08188,real,192,36,48
axg-08189,real,131,27,40
axg-08190,real,166,36,52
axg-08191,real,231,43,74
axg-08192,real,217,44,58
axg-08193,real,220,46,68
axg-08194,real,216,44,61
axg-08195,real,70,14,23
axg-08196,real,247,54,72
axg-08197,real,152,34,46
axg-08198,real,109,26,33
axg-08199,real,60,14,20
axg-08200,real,134,29,43
axg-08201,real,129,28,34
axg-08202,real,181,39,47
axg-08203,real,169,38,51
axg-08204,real,136,28,39
axg-08205,real,194,36,50
axg-08206,real,153,34,41
axg-08207,real,117,26,29
axg-08208,real,137,27,44
axg-08209,real,90,20,25
axg-08210,real,92,23,30
axg-08211,real,145,32,41
axg-08212,real,129,25,31
axg-08213,real,157,34,43
axg-08214,real,121,26,33
axg-08215,real,161,34,40
axg-08216,real,158,36,43
axg-08217,real,192,41,54
axg-08218,real,151,32,45
axg-08219,real,235,52,68
axg-08220,real,158,34,45
axg-08221,real,168,35,48
axg-08222,real,186,36,63
axg-08223,real,73,15,23
axg-08224,real,158,33,47
axg-08225,real,121,25,30
axg-08226,real,137,28,39
axg-08227,real,179,37,46
axg-08228,real,152,32,47
axg-08229,real,210,48,59
axg-08230,real,214,45,60
axg-08231,real,215,48,58
axg-08232,real,133,28,41
axg-08233,real,102,22,33
axg-08234,real,75,16,19
axg-08235,real,220,47,60
axg-08236,real,157,27,66
axg-08237,real,240,51,62
axg-08238,real,235,51,63
axg-08239,real,201,43,58
axg-08240,real,243,57,69
axg-08241,real,212,43,59
axg-08242,real,162,34,43
axg-08243,real,112,25,31
axg-08244,real,243,48,76
axg-08245,real,87,20,28
axg-08246,real,127,27,31
axg-08247,real,128,28,42
axg-08248,real,250,46,67
axg-08249,real,163,31,44
axg-08250,real,135,31,40
axg-08251,real,214,43,56
axg-08252,real,134,28,36
axg-08253,real,58,13,20
axg-08254,real,134,30,42
axg-08255,real,71,14,22
axg-08256,real,97,22,28
axg-08257,real,118,27,31
axg-08258,real,172,35,46
axg-08259,real,266,55,76
axg-08260,real,107,22,28
axg-08261,real,115,26,38
axg-08262,real,177,41,52
axg-08263,real,157,32,47
axg-08264,real,221,48,60
axg-08265,real,126,29,32
axg-08266,real,150,36,46
axg-08267,real,231,44,66
axg-08268,real,199,42,52
axg-08269,real,228,46,62
axg-08270,real,86,19,21
axg-08271,real,260,59,72
axg-08272,real,80,15,25
axg-08273,real,125,24,33
axg-08274,real,68,15,20
axg-08275,real,93,19,23
axg-08276,real,161,32,38
axg-08277,real,100,20,25
axg-08278,real,178,37,45
axg-08279,real,154,32,44
axg-08280,real,153,30,37
axg-08281,real,133,26,37
axg-08282,real,116,25,31
axg-08283,real,250,53,62
axg-08284,real,168,38,43
axg-08285,real,76,21,24
axg-08286,real,122,26,34
axg-08287,real,100,21,30
axg-08288,real,105,18,32
axg-08289,real,76,14,23
axg-08290,real,159,33,47
axg-08291,real,133,28,31
axg-08292,real,114,26,33
axg-08293,real,181,36,49
axg-08294,real,202,42,56
axg-08295,real,147,31,39
axg-08296,real,142,30,41
axg-08297,real,190,39,52
axg-08298,real,161,33,44
axg-08299,real,143,29,45
axg-08300,real,212,43,58
axg-08301,real,133,27,47
axg-08302,real,139,30,44
axg-08303,real,82,18,22
axg-08304,real,82,17,25
axg-08305,real,135,27,31
axg-08306,real,175,35,49
axg-08307,real,126,29,38
axg-08308,real,242,53,65
axg-08309,real,189,37,50
axg-08310,real,233,44,69
axg-08311,real,48,11,15
axg-08312,real,198,40,60
axg-08313,real,277,62,82
axg-08314,real,163,31,54
axg-08315,real,139,29,42
axg-08316,real,165,36,41
axg-08317,real,127,28,39
axg-08318,real,193,41,53
axg-08319,real,89,20,25
axg-08320,real,168,35,54
axg-08321,real,134,27,36
axg-08322,real,231,45,58
axg-08323,real,152,32,42
axg-08324,real,112,24,35
axg-08325,real,87,20,22
axg-08326,real,109,22,33
axg-08327,real,263,52,77
axg-08328,real,116,25,29
axg-08329,real,186,40,53
axg-08330,real,72,16,21
axg-08331,real,172,35,56
axg-08332,real,257,54,72
axg-08333,real,114,25,33
axg-08334,real,155,32,40
axg-08335,real,230,47,59
axg-08336,real,206,42,55
axg-08337,real,204,44,61
axg-08338,real,91,18,31
axg-08339,real,106,24,32
axg-08340,real,233,52,74
axg-08341,real,300,61,78
axg-08342,real,224,49,56
axg-08343,real,182,38,53
axg-08344,real,261,56,68
axg-08345,real,124,28,32
axg-08346,real,224,49,62
axg-08347,real,184,37,44
axg-08348,real,196,46,59
axg-08349,real,206,41,59
axg-08350,real,217,47,74
axg-08351,real,224,48,59
axg-08352,real,201,45,53
axg-08353,real,169,34,49
axg-08354,real,207,44,55
axg-08355,real,224,44,65
axg-08356,real,216,45,55
axg-08357,real,130,29,37
axg-08358,real,90,20,28
axg-08359,real,97,23,27
axg-08360,real,124,25,36
axg-08361,real,204,43,66
axg-08362,real,227,50,63
axg-08363,real,191,39,50
axg-08364,real,242,52,69
axg-08365,real,249,55,71
axg-08366,real,183,37,49
axg-08367,real,183,38,48
axg-08368,real,196,41,50
axg-08369,real,112,22,35
axg-08370,real,163,35,44
axg-08371,real,104,20,29
axg-08372,real,216,43,63
axg-08373,real,173,39,48
axg-08374,real,151,32,52
axg-08375,real,235,48,67
axg-08376,real,106,23,26
axg-08377,real,138,28,40
axg-08378,real,253,55,73
axg-08379,real,238,47,62
axg-08380,real,170,35,45
axg-08381,real,211,43,59
axg-08382,real,250,53,65
axg-08383,real,61,12,21
axg-08384,real,238,51,64
axg-08385,real,89,18,25
axg-08386,real,223,48,57
axg-08387,real,193,42,53
axg-08388,real,149,31,45
axg-08389,real,239,50,68
axg-08390,real,41,9,11
axg-08391,real,114,26,39
axg-08392,real,177,37,50
axg-08393,real,194,43,57
axg-08394,real,315,75,89
axg-08395,real,140,29,41
axg-08396,real,234,49,59
axg-08397,real,233,52,70
axg-08398,real,168,37,46
axg-08399,real,209,45,54
axg-08400,real,99,22,25
axg-08401,real,204,43,53
axg-08402,real,93,20,25
axg-08403,real,135,28,39
axg-08404,real,250,53,71
axg-08405,real,117,23,39
axg-08406,real,287,59,82
axg-08407,real,75,16,23
axg-08408,real,276,65,81
axg-08409,real,241,53,65
axg-08410,real,220,46,62
axg-08411,real,137,28,37
axg-08412,real,93,20,26
axg-08413,real,281,64,81
axg-08414,real,158,35,43
axg-08415,real,162,34,42
axg-08416,real,266,59,76
axg-08417,real,259,56,71
axg-08418,real,135,27,34
axg-08419,real,250,51,62
axg-08420,real,150,30,44
axg-08421,real,133,27,39
axg-08422,real,103,21,32
axg-08423,real,117,23,36
axg-08424,real,170,37,47
axg-08425,real,180,33,49
axg-08426,real,161,29,37
axg-08427,real,133,26,33
axg-08428,real,99,21,27
axg-08429,real,152,33,45
axg-08430,real,243,50,70
axg-08431,real,228,43,51
axg-08432,real,136,27,34
axg-08433,real,241,46,55
axg-08434,real,178,38,52
axg-08435,real,92,21,28
axg-08436,real,126,24,33
axg-08437,real,176,35,47
axg-08438,real,171,37,52
axg-08439,real,157,32,39
axg-08440,real,151,31,42
axg-08441,real,222,48,70
axg-08442,real,151,34,42
axg-08443,real,224,50,69
axg-08444,real,280,58,82
axg-08445,real,285,57,79
axg-08446,real,213,43,53
axg-08447,real,327,67,95
axg-08448,real,291,61,82
axg-08449,real,222,47,55
axg-08450,real,242,49,58
axg-08451,real,169,35,45
axg-08452,real,253,52,67
axg-08453,real,230,47,70
axg-08454,real,244,52,62
axg-08455,real,206,45,60
axg-08456,real,252,53,61
axg-08457,real,191,39,47
axg-08458,real,238,49,64
axg-08459,real,230,49,59
axg-08460,real,244,53,65
axg-08461,real,151,36,44
axg-08462,real,223,47,55
axg-08463,real,361,81,94
axg-08464,real,234,52,64
axg-08465,real,232,49,56
axg-08466,real,378,84,100
axg-08467,real,160,35,43
axg-08468,real,208,47,53
axg-08469,real,266,64,73
axg-08470,real,142,29,39
axg-08471,real,232,50,60
axg-08472,real,297,67,81
axg-08473,real,297,65,76
axg-08474,real,279,58,77
axg-08475,real,232,49,57
axg-08476,real,278,61,84
axg-08477,real,153,33,44
axg-08478,real,260,60,78
axg-08479,real,238,49,64
axg-08480,real,296,67,80
axg-08481,real,358,73,95
axg-08482,real,156,31,46
axg-08483,real,136,34,37
axg-08484,real,252,55,74
axg-08485,real,253,50,62
axg-08486,real,173,37,53
axg-08487,real,286,64,78
axg-08488,real,173,34,45
axg-08489,real,265,62,75
axg-08490,real,209,45,52
axg-08491,real,290,64,82
axg-08492,real,187,43,63
axg-08493,real,156,33,40
axg-08494,real,156,35,42
axg-08495,real,208,44,58
axg-08496,real,223,49,61
axg-08497,real,278,58,69
axg-08498,real,225,48,56
axg-08499,real,283,62,73
axg-08500,real,188,41,51
axg-08501,real,230,51,64
axg-08502,real,199,40,49
axg-08503,real,245,50,67
axg-08504,real,267,56,79
axg-08505,real,197,44,49
axg-08506,real,169,34,43
axg-08507,real,188,40,57
axg-08508,real,157,32,50
axg-08509,real,155,34,39
axg-08510,real,149,33,42
axg-08511,real,185,39,52
axg-08512,real,228,47,58
axg-08513,real,283,59,78
axg-08514,real,374,84,105
axg-08515,real,187,36,54
axg-08516,real,198,44,51
axg-08517,real,219,46,54
axg-08518,real,169,38,52
axg-08519,real,185,37,49
axg-08520,real,249,53,76
axg-08521,real,237,48,58
axg-08522,real,192,44,58
axg-08523,real,203,45,53
axg-08524,real,163,36,43
axg-08525,real,246,50,58
axg-08526,real,207,46,57
axg-08527,real,163,35,41
axg-08528,real,236,51,61
axg-08529,real,157,30,36
axg-08530,real,173,38,48
axg-08531,real,219,52,55
axg-08532,real,256,56,74
axg-08533,real,303,69,81
axg-08534,real,195,40,47
axg-08535,real,269,64,68
axg-08536,real,231,55,77
axg-08537,real,244,52,66
axg-08538,real,133,28,36
axg-08539,real,212,46,54
axg-08540,real,177,39,51
axg-08541,real,250,55,66
axg-08542,real,196,47,54
axg-08543,real,233,52,65
axg-08544,real,135,30,40
axg-08545,real,231,46,57
axg-08546,real,162,37,45
axg-08547,real,161,35,42
axg-08548,real,232,47,66
axg-08549,real,197,39,64
axg-08550,real,298,65,73
axg-08551,real,211,44,51
axg-08552,real,210,43,48
axg-08553,real,285,62,79
axg-08554,real,104,20,28
axg-08555,real,216,46,73
axg-08556,real,254,53,60
axg-08557,real,135,29,37
axg-08558,real,185,38,53
axg-08559,real,170,34,45
axg-08560,real,136,30,43
axg-08561,real,169,36,47
axg-08562,real,210,45,56
axg-08563,real,273,56,69
axg-08564,real,317,71,82
axg-08565,real,241,54,75
axg-08566,real,181,39,51
axg-08567,real,249,54,67
axg-08568,real,243,53,61
axg-08569,real,212,44,54
axg-08570,real,194,41,52
axg-08571,real,168,35,46
axg-08572,real,168,35,47
axg-08573,real,207,49,58
axg-08574,real,365,76,100
axg-08575,real,258,59,72
axg-08576,real,205,40,53
axg-08577,real,148,31,39
axg-08578,real,148,32,44
axg-08579,real,287,59,69
axg-08580,real,217,46,63
axg-08581,real,208,46,53
axg-08582,real,206,43,53
axg-08583,real,164,33,49
axg-08584,real,181,40,50
axg-08585,real,154,36,42
axg-08586,real,96,20,28
axg-08587,real,267,56,72
axg-08588,real,208,47,57
axg-08589,real,225,44,69
axg-08590,real,141,29,37
axg-08591,real,163,33,43
axg-08592,real,209,45,52
axg-08593,real,246,52,58
axg-08594,real,224,53,59
axg-08595,real,219,46,67
axg-08596,real,270,54,75
axg-08597,real,230,45,64
axg-08598,real,235,52,61
axg-08599,real,272,60,73
axg-08600,real,196,44,53
axg-08601,real,250,53,75
axg-08602,real,219,47,71
axg-08603,real,251,50,71
axg-08604,real,168,36,49
axg-08605,real,171,34,46
axg-08606,real,186,40,52
axg-08607,real,195,41,54
axg-08608,real,158,33,48
axg-08609,real,212,49,64
axg-08610,real,190,37,52
axg-08611,real,319,74,90
axg-08612,real,149,33,43
axg-08613,real,306,68,79
axg-08614,real,266,58,68
axg-08615,real,237,56,70
axg-08616,real,225,45,62
axg-08617,real,181,40,50
axg-08618,real,327,67,87
axg-08619,real,213,47,61
axg-08620,real,167,37,45
axg-08621,real,145,33,42
axg-08622,real,217,48,60
axg-08623,real,225,49,61
axg-08624,real,128,27,33
axg-08625,real,175,39,47
axg-08626,real,253,56,68
axg-08627,real,189,41,58
axg-08628,real,238,51,68
axg-08629,real,188,40,46
axg-08630,real,205,46,56
axg-08631,real,284,63,84
axg-08632,real,281,61,77
axg-08633,real,175,36,40
axg-08634,real,216,47,57
axg-08635,real,198,44,49
axg-08636,real,210,43,51
axg-08637,real,286,60,88
axg-08638,real,161,36,43
axg-08639,real,153,36,43
axg-08640,real,310,70,80
axg-08641,real,318,68,78
axg-08642,real,173,37,43
axg-08643,real,245,50,61
axg-08644,real,254,55,67
axg-08645,real,162,35,42
axg-08646,real,232,45,70
axg-08647,real,223,50,61
axg-08648,real,225,53,77
axg-08649,real,239,49,55
axg-08650,real,128,25,32
axg-08651,real,203,51,59
axg-08652,real,162,40,43
axg-08653,real,294,67,85
axg-08654,real,280,60,72
axg-08655,real,162,36,45
axg-08656,real,213,47,54
axg-08657,real,298,68,79
axg-08658,real,141,32,37
axg-08659,real,217,49,65
axg-08660,real,151,30,35
axg-08661,real,220,48,55
axg-08662,real,212,48,51
axg-08663,real,193,44,59
axg-08664,real,152,31,38
axg-08665,real,185,38,47
axg-08666,real,223,48,52
axg-08667,real,150,30,35
axg-08668,real,199,44,51
axg-08669,real,139,30,36
axg-08670,real,189,41,43
axg-08671,real,292,65,76
axg-08672,real,242,47,76
axg-08673,real,246,50,53
axg-08674,real,190,38,42
axg-08675,real,182,36,48
axg-08676,real,173,39,44
axg-08677,real,206,42,47
axg-08678,real,152,36,43
axg-08679,real,321,62,95
axg-08680,real,216,41,64
axg-08681,real,182,37,46
axg-08682,real,131,29,35
axg-08683,real,275,55,68
axg-08684,real,237,50,62
axg-08685,real,198,42,48
axg-08686,real,177,39,44
axg-08687,real,233,53,72
axg-08688,real,196,42,57
axg-08689,real,267,61,80
axg-08690,real,149,32,40
axg-08691,real,199,45,51
axg-08692,real,179,39,46
axg-08693,real,129,28,35
axg-08694,real,199,40,49
axg-08695,real,245,56,65
axg-08696,real,174,37,54
axg-08697,real,280,62,71
axg-08698,real,243,56,70
axg-08699,real,149,31,36
axg-08700,real,201,44,57
axg-08701,real,188,41,46
axg-08702,real,179,36,53
axg-08703,real,215,43,56
axg-08704,real,185,37,48
axg-08705,real,216,44,58
axg-08706,real,159,32,39
axg-08707,real,229,50,59
axg-08708,real,195,43,53
axg-08709,real,389,83,118
axg-08710,real,314,67,82
axg-08711,real,234,51,68
axg-08712,real,219,43,65
axg-08713,real,196,43,55
axg-08714,real,248,52,67
axg-08715,real,217,45,62
axg-08716,real,235,52,66
axg-08717,real,367,80,98
axg-08718,real,264,54,68
axg-08719,real,133,29,33
axg-08720,real,272,58,72
axg-08721,real,235,52,69
axg-08722,real,294,67,79
axg-08723,real,190,42,53
axg-08724,real,275,60,76
axg-08725,real,175,36,53
axg-08726,real,246,53,67
axg-08727,real,184,42,56
axg-08728,real,217,47,69
axg-08729,real,241,52,78
axg-08730,real,245,55,72
axg-08731,real,264,57,65
axg-08732,real,190,42,47
axg-08733,real,193,44,52
axg-08734,real,261,59,71
axg-08735,real,328,70,89
axg-08736,real,234,49,62
axg-08737,real,238,53,64
axg-08738,real,154,36,45
axg-08739,real,204,48,58
axg-08740,real,161,34,40
axg-08741,real,175,37,47
axg-08742,real,195,43,52
axg-08743,real,286,64,83
axg-08744,real,249,54,65
axg-08745,real,276,60,72
axg-08746,real,142,28,36
axg-08747,real,278,64,85
axg-08748,real,166,36,46
axg-08749,real,289,63,74
axg-08750,real,303,68,83
axg-08751,real,196,46,58
axg-08752,real,211,45,61
axg-08753,real,147,33,40
axg-08754,real,116,24,31
axg-08755,real,132,30,36
axg-08756,real,110,25,29
axg-08757,real,175,38,52
axg-08758,real,125,25,33
axg-08759,real,235,50,65
axg-08760,real,211,45,58
axg-08761,real,151,30,40
axg-08762,real,184,37,47
axg-08763,real,107,23,31
axg-08764,real,185,42,49
axg-08765,real,159,35,45
axg-08766,real,292,64,89
axg-08767,real,272,65,78
axg-08768,real,187,40,53
axg-08769,real,183,37,59
axg-08770,real,144,30,39
axg-08771,real,157,31,41
axg-08772,real,162,35,46
axg-08773,real,220,42,56
axg-08774,real,234,50,67
axg-08775,real,224,50,60
axg-08776,real,193,42,58
axg-08777,real,198,47,57
axg-08778,real,191,41,49
axg-08779,real,257,60,71
axg-08780,real,219,52,58
axg-08781,real,214,41,55
axg-08782,real,183,37,54
axg-08783,real,221,45,67
axg-08784,real,134,29,33
axg-08785,real,207,46,52
axg-08786,real,171,40,45
axg-08787,real,171,33,43
axg-08788,real,196,41,52
axg-08789,real,175,38,47
axg-08790,real,235,48,63
axg-08791,real,233,52,61
axg-08792,real,299,62,74
axg-08793,real,202,42,49
axg-08794,real,222,49,62
axg-08795,real,209,44,54
axg-08796,real,311,68,86
axg-08797,real,194,42,46
axg-08798,real,150,30,47
axg-08799,real,182,36,45
axg-08800,real,196,42,48
axg-08801,real,209,48,62
axg-08802,real,175,39,55
axg-08803,real,218,40,51
axg-08804,real,225,46,58
axg-08805,real,413,86,115
axg-08806,real,189,42,64
axg-08807,real,212,47,63
axg-08808,real,239,44,70
axg-08809,real,108,24,32
axg-08810,real,220,44,54
axg-08811,real,273,59,69
axg-08812,real,258,56,79
axg-08813,real,153,33,45
axg-08814,real,244,51,64
axg-08815,real,241,54,66
axg-08816,real,165,39,45
axg-08817,real,259,54,83
axg-08818,real,253,51,65
axg-08819,real,229,47,57
axg-08820,real,228,49,57
axg-08821,real,179,38,50
axg-08822,real,305,65,78
axg-08823,real,226,48,62
axg-08824,real,262,57,66
axg-08825,real,177,37,47
axg-08826,real,182,39,57
axg-08827,real,110,24,35
axg-08828,real,79,14,25
axg-08829,real,91,20,24
axg-08830,real,90,18,25
axg-08831,real,64,15,21
axg-08832,real,70,15,24
axg-08833,real,63,13,21
axg-08834,real,88,17,29
axg-08835,real,77,17,24
axg-08836,real,99,20,28
axg-08837,real,66,13,22
axg-08838,real,106,23,30
axg-08839,real,56,12,21
axg-08840,real,107,21,35
axg-08841,real,51,11,17
axg-08842,real,67,14,24
axg-08843,real,74,14,23
axg-08844,real,64,13,24
axg-08845,real,101,23,33
axg-08846,real,93,19,29
axg-08847,real,81,16,30
axg-08848,real,98,20,32
axg-08849,real,94,21,29
axg-08850,real,104,25,31
axg-08851,real,50,10,15
axg-08852,real,71,15,22
axg-08853,real,74,14,27
axg-08854,real,89,20,27
axg-08855,real,67,14,18
axg-08856,real,116,23,33
axg-08857,real,67,15,20
axg-08858,real,96,20,32
axg-08859,real,106,23,36
axg-08860,real,86,19,24
axg-08861,real,95,20,28
axg-08862,real,96,19,30
axg-08863,real,111,23,32
axg-08864,real,84,17,30
axg-08865,real,86,17,29
axg-08866,real,75,16,21
axg-08867,real,122,24,40
axg-08868,real,94,19,27
axg-08869,real,93,19,34
axg-08870,real,100,21,29
axg-08871,real,126,26,40
axg-08872,real,96,20,35
axg-08873,real,85,17,29
axg-08874,real,61,13,23
axg-08875,real,58,14,22
axg-08876,real,64,14,21
axg-08877,real,85,17,25
axg-08878,real,71,13,21
axg-08879,real,78,16,25
axg-08880,real,76,15,26
axg-08881,real,105,21,29
axg-08882,real,72,17,28
axg-08883,real,95,20,26
axg-08884,real,119,23,31
axg-08885,real,84,19,27
axg-08886,real,85,18,26
axg-08887,real,81,16,27
axg-08888,real,82,17,27
axg-08889,real,70,16,23
axg-08890,real,144,29,48
axg-08891,real,102,21,32
axg-08892,real,123,25,41
axg-08893,real,100,21,32
axg-08894,real,82,18,28
axg-08895,real,95,18,35
axg-08896,real,91,19,30
axg-08897,real,85,18,24
axg-08898,real,82,18,27
axg-08899,real,68,14,23
axg-08900,real,93,20,26
axg-08901,real,73,14,22
axg-08902,real,54,13,22
axg-08903,real,65,15,21
axg-08904,real,68,15,21
axg-08905,real,83,16,23
axg-08906,real,123,26,40
axg-08907,real,105,21,35
axg-08908,real,102,23,38
axg-08909,real,113,22,38
axg-08910,real,57,11,19
axg-08911,real,74,16,27
axg-08912,real,135,31,37
axg-08913,real,104,22,33
axg-08914,real,116,23,30
axg-08915,real,82,16,22
axg-08916,real,88,16,26
axg-08917,real,97,18,27
axg-08918,real,93,20,30
axg-08919,real,78,16,28
axg-08920,real,124,27,41
axg-08921,real,85,17,27
axg-08922,real,94,21,29
axg-08923,real,63,13,20
axg-08924,real,54,12,18
axg-08925,real,88,16,29
axg-08926,real,76,15,21
axg-08927,real,88,19,29
axg-08928,real,68,13,27
axg-08929,real,71,16,25
axg-08930,real,102,20,31
axg-08931,real,99,19,30
axg-08932,real,60,13,18
axg-08933,real,105,22,33
axg-08934,real,69,14,22
